Agency,Platform,Url,Date Sampled,Likes/Followers/Visits/Downloads
DHS (Homeless Service),Twitter,www.twitter.com/nycdhs,4/30/2012 0:00,315
DHS (Homeless Service),Twitter,www.twitter.com/nycdhs,5/9/2012 0:00,646
DHS (Homeless Service),Twitter,www.twitter.com/nycdhs,7/5/2012 0:00,418
DHS (Homeless Service),Twitter,www.twitter.com/nycdhs,9/21/2012 0:00,518
DHS (Homeless Service),Twitter,www.twitter.com/nycdhs,10/24/2012 0:00,564
DHS (Homeless Service),Twitter,www.twitter.com/nycdhs,11/2/2012 0:00,598
DHS (Homeless Service),Twitter,www.twitter.com/nycdhs,11/9/2012 0:00,675
DOB,Tumblr,http://nycbuildings.tumblr.com,8/8/2011 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,9/22/2011 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,10/4/2011 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,10/27/2011 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,11/17/2011 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,12/12/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,12/30/2011 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,1/20/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,2/17/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,3/14/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,4/9/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,4/30/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,5/9/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,6/13/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,7/5/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,8/2/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,9/21/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,10/24/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,11/2/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,11/9/2012 0:00,
DOB,Twitter,http://twitter.com/nyc_buildings,8/8/2011 0:00,1823
DOB,Twitter,http://twitter.com/nyc_buildings,9/22/2011 0:00,2318
DOB,Twitter,http://twitter.com/nyc_buildings,10/4/2011 0:00,
DOB,Twitter,http://twitter.com/nyc_buildings,10/27/2011 0:00,2562
DOB,Twitter,http://twitter.com/nyc_buildings,11/17/2011 0:00,2705
DOB,Twitter,http://twitter.com/nyc_buildings,12/12/2012 0:00,2850
DOB,Twitter,http://twitter.com/nyc_buildings,12/30/2011 0:00,2953
DOB,Twitter,http://twitter.com/nyc_buildings,1/20/2012 0:00,3126
DOB,Twitter,http://twitter.com/nyc_buildings,2/17/2012 0:00,3325
DOB,Twitter,http://twitter.com/nyc_buildings,3/14/2012 0:00,3536
DOB,Twitter,http://twitter.com/nyc_buildings,4/9/2012 0:00,3703
DOB,Twitter,http://twitter.com/nyc_buildings,4/30/2012 0:00,3864
DOB,Twitter,http://twitter.com/nyc_buildings,5/9/2012 0:00,830
DOB,Twitter,http://twitter.com/nyc_buildings,6/13/2012 0:00,4170
DOB,Twitter,http://twitter.com/nyc_buildings,7/5/2012 0:00,4304
DOB,Twitter,http://twitter.com/nyc_buildings,8/2/2012 0:00,4464
DOB,Twitter,http://twitter.com/nyc_buildings,9/21/2012 0:00,4797
DOB,Twitter,http://twitter.com/nyc_buildings,10/24/2012 0:00,5005
DOB,Twitter,http://twitter.com/nyc_buildings,11/2/2012 0:00,5349
DOB,Twitter,http://twitter.com/nyc_buildings,11/9/2012 0:00,5578
DOB,Facebook,http://www.facebook.com/NYCBuildings,8/8/2011 0:00,
DOB,Facebook,http://www.facebook.com/NYCBuildings,9/22/2011 0:00,
DOB,Facebook,http://www.facebook.com/NYCBuildings,10/4/2011 0:00,
DOB,Facebook,http://www.facebook.com/NYCBuildings,10/27/2011 0:00,804
DOB,Facebook,http://www.facebook.com/NYCBuildings,11/17/2011 0:00,824
DOB,Facebook,http://www.facebook.com/NYCBuildings,12/12/2012 0:00,853
DOB,Facebook,http://www.facebook.com/NYCBuildings,12/30/2011 0:00,876
DOB,Facebook,http://www.facebook.com/NYCBuildings,1/20/2012 0:00,895
DOB,Facebook,http://www.facebook.com/NYCBuildings,2/17/2012 0:00,
DOB,Facebook,http://www.facebook.com/NYCBuildings,3/14/2012 0:00,996
DOB,Facebook,http://www.facebook.com/NYCBuildings,4/9/2012 0:00,1038
DOB,Facebook,http://www.facebook.com/NYCBuildings,4/30/2012 0:00,1070
DOB,Facebook,http://www.facebook.com/NYCBuildings,5/9/2012 0:00,1068
DOB,Facebook,http://www.facebook.com/NYCBuildings,6/13/2012 0:00,1133
DOB,Facebook,http://www.facebook.com/NYCBuildings,7/5/2012 0:00,1170
DOB,Facebook,http://www.facebook.com/NYCBuildings,8/2/2012 0:00,1215
DOB,Facebook,http://www.facebook.com/NYCBuildings,9/21/2012 0:00,1338
DOB,Facebook,http://www.facebook.com/NYCBuildings,10/24/2012 0:00,1399
DOB,Facebook,http://www.facebook.com/NYCBuildings,11/2/2012 0:00,1488
DOB,Facebook,http://www.facebook.com/NYCBuildings,11/9/2012 0:00,1517
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,8/8/2011 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,9/22/2011 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,10/4/2011 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,10/27/2011 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,11/17/2011 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,12/12/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,12/30/2011 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,1/20/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,2/17/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,3/14/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,4/9/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,4/30/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,5/9/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,6/13/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,7/5/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,8/2/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,9/21/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,10/24/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,11/2/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,11/9/2012 0:00,
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,8/8/2011 0:00,60
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,9/22/2011 0:00,63
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,10/4/2011 0:00,67
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,10/27/2011 0:00,
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,11/17/2011 0:00,68
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,12/12/2012 0:00,72
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,12/30/2011 0:00,77
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,1/20/2012 0:00,79
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,2/17/2012 0:00,82
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,3/14/2012 0:00,85
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,4/9/2012 0:00,84
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,4/30/2012 0:00,85
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,5/9/2012 0:00,
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,6/13/2012 0:00,86
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,7/5/2012 0:00,87
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,8/2/2012 0:00,90
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,9/21/2012 0:00,93
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,10/24/2012 0:00,95
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,11/2/2012 0:00,101
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,11/9/2012 0:00,101
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,8/8/2011 0:00,270
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,9/22/2011 0:00,391
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,10/4/2011 0:00,
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,10/27/2011 0:00,450
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,11/17/2011 0:00,474
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,12/12/2012 0:00,511
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,12/30/2011 0:00,537
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,1/20/2012 0:00,586
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,2/17/2012 0:00,647
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,3/14/2012 0:00,694
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,4/9/2012 0:00,746
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,4/30/2012 0:00,803
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,5/9/2012 0:00,22909
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,6/13/2012 0:00,911
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,7/5/2012 0:00,955
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,8/2/2012 0:00,992
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,9/21/2012 0:00,1092
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,10/24/2012 0:00,1119
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,11/2/2012 0:00,1130
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,11/9/2012 0:00,1134
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,8/8/2011 0:00,194
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,9/22/2011 0:00,241
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,10/4/2011 0:00,249
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,10/27/2011 0:00,270
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,11/17/2011 0:00,274
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,12/12/2012 0:00,276
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,12/30/2011 0:00,277
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,1/20/2012 0:00,279
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,2/17/2012 0:00,
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,3/14/2012 0:00,307
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,4/9/2012 0:00,323
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,4/30/2012 0:00,343
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,5/9/2012 0:00,350
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,6/13/2012 0:00,418
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,7/5/2012 0:00,454
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,8/2/2012 0:00,481
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,9/21/2012 0:00,542
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,10/24/2012 0:00,570
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,11/2/2012 0:00,580
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,11/9/2012 0:00,584
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,8/8/2011 0:00,200
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,9/22/2011 0:00,209
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,10/4/2011 0:00,209
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,10/27/2011 0:00,211
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,11/17/2011 0:00,212
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,12/12/2012 0:00,216
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,12/30/2011 0:00,216
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,1/20/2012 0:00,218
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,2/17/2012 0:00,
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,3/14/2012 0:00,243
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,4/9/2012 0:00,247
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,4/30/2012 0:00,255
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,5/9/2012 0:00,257
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,6/13/2012 0:00,272
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,7/5/2012 0:00,280
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,8/2/2012 0:00,292
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,9/21/2012 0:00,306
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,10/24/2012 0:00,316
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,11/2/2012 0:00,321
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,11/9/2012 0:00,324
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,8/8/2011 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,9/22/2011 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,10/4/2011 0:00,0
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,10/27/2011 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,11/17/2011 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,12/12/2012 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,12/30/2011 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,1/20/2012 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,2/17/2012 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,3/14/2012 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,4/9/2012 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,4/30/2012 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,5/9/2012 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,6/13/2012 0:00,0
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,7/5/2012 0:00,0
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,8/2/2012 0:00,0
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,9/21/2012 0:00,0
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,10/24/2012 0:00,0
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,11/2/2012 0:00,0
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,11/9/2012 0:00,0
DOE,SMS,877877,8/8/2011 0:00,382
DOE,SMS,877877,9/22/2011 0:00,382
DOE,SMS,877877,10/4/2011 0:00,
DOE,SMS,877877,10/27/2011 0:00,
DOE,SMS,877877,11/17/2011 0:00,382
DOE,SMS,877877,12/12/2012 0:00,382
DOE,SMS,877877,12/30/2011 0:00,382
DOE,SMS,877877,1/20/2012 0:00,382
DOE,SMS,877877,2/17/2012 0:00,382
DOE,SMS,877877,3/14/2012 0:00,382
DOE,SMS,877877,4/9/2012 0:00,382
DOE,SMS,877877,4/30/2012 0:00,382
DOE,SMS,877877,5/9/2012 0:00,
DOE,SMS,877877,6/13/2012 0:00,1253
DOE,SMS,877877,7/5/2012 0:00,1253
DOE,SMS,877877,8/2/2012 0:00,1253
DOE,SMS,877877,9/21/2012 0:00,1253
DOE,SMS,877877,11/9/2012 0:00,1253
DOE,SMS,877877,10/24/2012 0:00,1253
DOE,SMS,877877,11/2/2012 0:00,1253
DOE,Twitter,http://twitter.com/alumny,8/8/2011 0:00,87
DOE,Twitter,http://twitter.com/alumny,9/22/2011 0:00,102
DOE,Twitter,http://twitter.com/alumny,10/4/2011 0:00,
DOE,Twitter,http://twitter.com/alumny,10/27/2011 0:00,108
DOE,Twitter,http://twitter.com/alumny,11/17/2011 0:00,116
DOE,Twitter,http://twitter.com/alumny,12/12/2012 0:00,123
DOE,Twitter,http://twitter.com/alumny,12/30/2011 0:00,128
DOE,Twitter,http://twitter.com/alumny,1/20/2012 0:00,138
DOE,Twitter,http://twitter.com/alumny,2/17/2012 0:00,145
DOE,Twitter,http://twitter.com/alumny,3/14/2012 0:00,152
DOE,Twitter,http://twitter.com/alumny,4/9/2012 0:00,153
DOE,Twitter,http://twitter.com/alumny,4/30/2012 0:00,157
DOE,Twitter,http://twitter.com/alumny,5/9/2012 0:00,160
DOE,Twitter,http://twitter.com/alumny,6/13/2012 0:00,165
DOE,Twitter,http://twitter.com/alumny,7/5/2012 0:00,169
DOE,Twitter,http://twitter.com/alumny,8/2/2012 0:00,173
DOE,Twitter,http://twitter.com/alumny,9/21/2012 0:00,188
DOE,Twitter,http://twitter.com/alumny,10/24/2012 0:00,187
DOE,Twitter,http://twitter.com/alumny,11/2/2012 0:00,193
DOE,Twitter,http://twitter.com/alumny,11/9/2012 0:00,194
DOE,Twitter,http://twitter.com/iteachnyc,8/8/2011 0:00,1151
DOE,Twitter,http://twitter.com/iteachnyc,9/22/2011 0:00,1223
DOE,Twitter,http://twitter.com/iteachnyc,10/4/2011 0:00,
DOE,Twitter,http://twitter.com/iteachnyc,10/27/2011 0:00,1272
DOE,Twitter,http://twitter.com/iteachnyc,11/17/2011 0:00,1287
DOE,Twitter,http://twitter.com/iteachnyc,12/12/2012 0:00,1297
DOE,Twitter,http://twitter.com/iteachnyc,12/30/2011 0:00,1319
DOE,Twitter,http://twitter.com/iteachnyc,1/20/2012 0:00,1362
DOE,Twitter,http://twitter.com/iteachnyc,2/17/2012 0:00,1411
DOE,Twitter,http://twitter.com/iteachnyc,3/14/2012 0:00,1447
DOE,Twitter,http://twitter.com/iteachnyc,4/9/2012 0:00,1479
DOE,Twitter,http://twitter.com/iteachnyc,4/30/2012 0:00,1495
DOE,Twitter,http://twitter.com/iteachnyc,5/9/2012 0:00,1500
DOE,Twitter,http://twitter.com/iteachnyc,6/13/2012 0:00,1551
DOE,Twitter,http://twitter.com/iteachnyc,7/5/2012 0:00,1562
DOE,Twitter,http://twitter.com/iteachnyc,8/2/2012 0:00,1584
DOE,Twitter,http://twitter.com/iteachnyc,9/21/2012 0:00,1621
DOE,Twitter,http://twitter.com/iteachnyc,10/24/2012 0:00,1635
DOE,Twitter,http://twitter.com/iteachnyc,11/2/2012 0:00,1657
DOE,Twitter,http://twitter.com/iteachnyc,11/9/2012 0:00,1673
DOE,Twitter,http://twitter.com/NYCSchools,8/8/2011 0:00,14877
DOE,Twitter,http://twitter.com/NYCSchools,9/22/2011 0:00,16813
DOE,Twitter,http://twitter.com/NYCSchools,10/4/2011 0:00,
DOE,Twitter,http://twitter.com/NYCSchools,10/27/2011 0:00,17920
DOE,Twitter,http://twitter.com/NYCSchools,11/17/2011 0:00,18558
DOE,Twitter,http://twitter.com/NYCSchools,12/12/2012 0:00,19088
DOE,Twitter,http://twitter.com/NYCSchools,12/30/2011 0:00,19475
DOE,Twitter,http://twitter.com/NYCSchools,1/20/2012 0:00,20091
DOE,Twitter,http://twitter.com/NYCSchools,2/17/2012 0:00,20961
DOE,Twitter,http://twitter.com/NYCSchools,3/14/2012 0:00,21632
DOE,Twitter,http://twitter.com/NYCSchools,4/9/2012 0:00,22240
DOE,Twitter,http://twitter.com/NYCSchools,4/30/2012 0:00,22751
DOE,Twitter,http://twitter.com/NYCSchools,5/9/2012 0:00,8770
DOE,Twitter,http://twitter.com/NYCSchools,6/13/2012 0:00,23731
DOE,Twitter,http://twitter.com/NYCSchools,7/5/2012 0:00,24145
DOE,Twitter,http://twitter.com/NYCSchools,8/2/2012 0:00,24739
DOE,Twitter,http://twitter.com/NYCSchools,9/21/2012 0:00,26169
DOE,Twitter,http://twitter.com/NYCSchools,10/24/2012 0:00,27117
DOE,Twitter,http://twitter.com/NYCSchools,11/2/2012 0:00,30314
DOE,Twitter,http://twitter.com/NYCSchools,11/9/2012 0:00,31533
DOE,Twitter,http://twitter.com/nyctf,8/8/2011 0:00,380
DOE,Twitter,http://twitter.com/nyctf,9/22/2011 0:00,442
DOE,Twitter,http://twitter.com/nyctf,10/4/2011 0:00,
DOE,Twitter,http://twitter.com/nyctf,10/27/2011 0:00,480
DOE,Twitter,http://twitter.com/nyctf,11/17/2011 0:00,503
DOE,Twitter,http://twitter.com/nyctf,12/12/2012 0:00,523
DOE,Twitter,http://twitter.com/nyctf,12/30/2011 0:00,541
DOE,Twitter,http://twitter.com/nyctf,1/20/2012 0:00,559
DOE,Twitter,http://twitter.com/nyctf,2/17/2012 0:00,613
DOE,Twitter,http://twitter.com/nyctf,3/14/2012 0:00,668
DOE,Twitter,http://twitter.com/nyctf,4/9/2012 0:00,694
DOE,Twitter,http://twitter.com/nyctf,4/30/2012 0:00,727
DOE,Twitter,http://twitter.com/nyctf,5/9/2012 0:00,737
DOE,Twitter,http://twitter.com/nyctf,6/13/2012 0:00,786
DOE,Twitter,http://twitter.com/nyctf,7/5/2012 0:00,807
DOE,Twitter,http://twitter.com/nyctf,8/2/2012 0:00,835
DOE,Twitter,http://twitter.com/nyctf,9/21/2012 0:00,914
DOE,Twitter,http://twitter.com/nyctf,10/24/2012 0:00,976
DOE,Twitter,http://twitter.com/nyctf,11/2/2012 0:00,1011
DOE,Twitter,http://twitter.com/nyctf,11/9/2012 0:00,1026
DOE,Twitter,http://twitter.com/TheFundforPS,8/8/2011 0:00,212
DOE,Twitter,http://twitter.com/TheFundforPS,9/22/2011 0:00,239
DOE,Twitter,http://twitter.com/TheFundforPS,10/4/2011 0:00,
DOE,Twitter,http://twitter.com/TheFundforPS,10/27/2011 0:00,265
DOE,Twitter,http://twitter.com/TheFundforPS,11/17/2011 0:00,284
DOE,Twitter,http://twitter.com/TheFundforPS,12/12/2012 0:00,288
DOE,Twitter,http://twitter.com/TheFundforPS,12/30/2011 0:00,297
DOE,Twitter,http://twitter.com/TheFundforPS,1/20/2012 0:00,315
DOE,Twitter,http://twitter.com/TheFundforPS,2/17/2012 0:00,330
DOE,Twitter,http://twitter.com/TheFundforPS,3/14/2012 0:00,350
DOE,Twitter,http://twitter.com/TheFundforPS,4/9/2012 0:00,367
DOE,Twitter,http://twitter.com/TheFundforPS,4/30/2012 0:00,375
DOE,Twitter,http://twitter.com/TheFundforPS,5/9/2012 0:00,379
DOE,Twitter,http://twitter.com/TheFundforPS,6/13/2012 0:00,412
DOE,Twitter,http://twitter.com/TheFundforPS,7/5/2012 0:00,
DOE,Twitter,http://twitter.com/TheFundforPS,8/2/2012 0:00,454
DOE,Twitter,http://twitter.com/TheFundforPS,9/21/2012 0:00,592
DOE,Twitter,http://twitter.com/TheFundforPS,10/24/2012 0:00,674
DOE,Twitter,http://twitter.com/TheFundforPS,11/2/2012 0:00,693
DOE,Twitter,http://twitter.com/TheFundforPS,11/9/2012 0:00,701
DOE,Facebook,http://www.facebook.com/fundforpublicschools,8/8/2011 0:00,8075
DOE,Facebook,http://www.facebook.com/fundforpublicschools,9/22/2011 0:00,8125
DOE,Facebook,http://www.facebook.com/fundforpublicschools,10/4/2011 0:00,8142
DOE,Facebook,http://www.facebook.com/fundforpublicschools,10/27/2011 0:00,8160
DOE,Facebook,http://www.facebook.com/fundforpublicschools,11/17/2011 0:00,8206
DOE,Facebook,http://www.facebook.com/fundforpublicschools,12/12/2012 0:00,8223
DOE,Facebook,http://www.facebook.com/fundforpublicschools,12/30/2011 0:00,8223
DOE,Facebook,http://www.facebook.com/fundforpublicschools,1/20/2012 0:00,8237
DOE,Facebook,http://www.facebook.com/fundforpublicschools,2/17/2012 0:00,8261
DOE,Facebook,http://www.facebook.com/fundforpublicschools,3/14/2012 0:00,8291
DOE,Facebook,http://www.facebook.com/fundforpublicschools,4/9/2012 0:00,8316
DOE,Facebook,http://www.facebook.com/fundforpublicschools,4/30/2012 0:00,8326
DOE,Facebook,http://www.facebook.com/fundforpublicschools,5/9/2012 0:00,8327
DOE,Facebook,http://www.facebook.com/fundforpublicschools,6/13/2012 0:00,8337
DOE,Facebook,http://www.facebook.com/fundforpublicschools,7/5/2012 0:00,8345
DOE,Facebook,http://www.facebook.com/fundforpublicschools,8/2/2012 0:00,8357
DOE,Facebook,http://www.facebook.com/fundforpublicschools,9/21/2012 0:00,8372
DOE,Facebook,http://www.facebook.com/fundforpublicschools,10/24/2012 0:00,8374
DOE,Facebook,http://www.facebook.com/fundforpublicschools,11/2/2012 0:00,8381
DOE,Facebook,http://www.facebook.com/fundforpublicschools,11/9/2012 0:00,8392
DOE,Facebook,http://www.facebook.com/nycgrads,8/8/2011 0:00,1825
DOE,Facebook,http://www.facebook.com/nycgrads,9/22/2011 0:00,1832
DOE,Facebook,http://www.facebook.com/nycgrads,10/4/2011 0:00,1831
DOE,Facebook,http://www.facebook.com/nycgrads,10/27/2011 0:00,1837
DOE,Facebook,http://www.facebook.com/nycgrads,11/17/2011 0:00,1840
DOE,Facebook,http://www.facebook.com/nycgrads,12/12/2012 0:00,1839
DOE,Facebook,http://www.facebook.com/nycgrads,12/30/2011 0:00,1839
DOE,Facebook,http://www.facebook.com/nycgrads,1/20/2012 0:00,1837
DOE,Facebook,http://www.facebook.com/nycgrads,2/17/2012 0:00,
DOE,Facebook,http://www.facebook.com/nycgrads,3/14/2012 0:00,1832
DOE,Facebook,http://www.facebook.com/nycgrads,4/9/2012 0:00,1830
DOE,Facebook,http://www.facebook.com/nycgrads,4/30/2012 0:00,1831
DOE,Facebook,http://www.facebook.com/nycgrads,5/9/2012 0:00,1828
DOE,Facebook,http://www.facebook.com/nycgrads,6/13/2012 0:00,1822
DOE,Facebook,http://www.facebook.com/nycgrads,7/5/2012 0:00,1820
DOE,Facebook,http://www.facebook.com/nycgrads,8/2/2012 0:00,1820
DOE,Facebook,http://www.facebook.com/nycgrads,9/21/2012 0:00,1812
